ID_emp,Name,last_name,birth_date,Gender,area,salary,start_date,finish_date,promotion_date,type,fecha,hora,age
36-4020042,Graham,Lambis,1967-10-23,female,Engineering,174451,2005-09-12,NULL,,Hybrid,NULL,NULL,56
36-4028801,Riordan,Jordon,1990-07-06,female,"Business Development",80511,2001-03-07,NULL,,Remote,NULL,NULL,33
36-4059442,Hall,Woodus,1972-01-25,male,Training,159836,2006-05-31,NULL,,Remote,NULL,NULL,51
36-4075610,Briggs,Pietron,1995-06-04,male,"Human Resources",135594,2008-06-13,NULL,,Hybrid,NULL,NULL,28
36-4126636,Stefa,Lockhart,1996-11-06,male,Engineering,102465,2006-05-07,"2024-08-03 10:26:31",,Hybrid,2024-08-03,10:26:31,27
36-4179194,Amy,Ledram,1977-01-21,male,Services,176108,2020-01-16,NULL,,Hybrid,NULL,NULL,46
36-4188458,Di,Brotherhood,1980-05-30,male,Engineering,97684,2003-09-05,NULL,,Hybrid,NULL,NULL,43
36-4212344,Thedrick,Leamon,1967-07-11,female,Training,109095,2017-06-28,NULL,,Hybrid,NULL,NULL,56
36-4237523,Loralee,Sevitt,1979-09-03,male,Marketing,117457,2015-04-28,NULL,,Hybrid,NULL,NULL,44
36-4243214,Ediva,Constant,1998-05-16,male,Engineering,178355,2017-05-20,NULL,,Hybrid,NULL,NULL,25
36-4293152,Charis,Rosin,2001-09-06,male,Engineering,126794,2003-06-01,NULL,,Hybrid,NULL,NULL,22
36-4308794,Bartram,Bremner,1996-10-01,male,Sales,171599,2003-06-15,"2015-05-02 15:17:46",,Hybrid,2015-05-02,15:17:46,27
36-4313966,Marion,Battlestone,2000-10-23,male,"Human Resources",87323,2004-07-18,NULL,,Hybrid,NULL,NULL,23
36-4333805,Harwell,Gornall,1980-09-07,female,Accounting,108379,2020-10-24,NULL,,Remote,NULL,NULL,43
36-4386107,Mariska,Casella,1978-10-05,female,Training,165760,2011-03-14,NULL,,Hybrid,NULL,NULL,45
36-4407548,Mariette,Chipperfield,1968-11-20,female,Engineering,66271,2013-10-15,NULL,,Hybrid,NULL,NULL,55
36-4430287,Georgiana,Lyddiatt,2001-08-09,male,Engineering,173716,2008-01-10,"2023-09-14 21:43:42",,Hybrid,2023-09-14,21:43:42,22
36-4430313,Susana,McArdell,1997-02-24,male,Engineering,160767,2006-12-09,NULL,,Remote,NULL,NULL,26
36-4503229,Ange,Fedorski,1966-11-05,male,"Human Resources",179224,2006-01-23,NULL,,Hybrid,NULL,NULL,57
36-4676377,Hector,Mullane,2002-07-10,female,"Product Management",92303,2009-07-12,"2025-08-28 08:28:56",,Remote,2025-08-28,08:28:56,21
36-4686812,Paige,Sacks,1998-04-24,male,"Human Resources",160009,2016-07-13,NULL,,Hybrid,NULL,NULL,25
36-4694115,Ennis,Semiras,1985-10-20,female,Accounting,159892,2017-05-09,NULL,,Remote,NULL,NULL,38
36-4726282,Marv,Crotch,2002-04-07,male,Engineering,89051,2002-02-06,NULL,,Hybrid,NULL,NULL,21
36-4755668,Clare,Gerwood,1993-01-18,male,Accounting,87852,2011-11-15,NULL,,Hybrid,NULL,NULL,30
36-4799436,Minerva,Banbrigge,1976-05-12,female,Sales,126715,2010-10-29,NULL,,Remote,NULL,NULL,47
36-4836368,Cyndia,Waine,1994-08-06,male,Sales,67550,2009-01-14,NULL,,Remote,NULL,NULL,29
36-4866994,Wilmer,Heathcott,1994-08-05,male,"Human Resources",144575,2003-03-07,NULL,,Remote,NULL,NULL,29
36-4902974,Gerik,Ales0,1991-08-04,female,"Human Resources",171452,2007-01-09,NULL,,Remote,NULL,NULL,32
36-4950783,Lanny,Menichillo,1966-01-13,male,Training,142845,2007-11-12,NULL,,Remote,NULL,NULL,57
36-5014683,Freedman,Vyse,1966-12-17,female,Engineering,132065,2004-07-28,NULL,,Hybrid,NULL,NULL,56
36-5053685,Demetria,Cholmondeley,1980-08-12,male,"Human Resources",121773,2007-12-09,NULL,,Hybrid,NULL,NULL,43
36-5076297,Gibby,McClean,1988-12-22,female,"Research and Development",99274,2001-06-23,NULL,,Remote,NULL,NULL,34
36-5109822,Dermot,Fidgeon,1967-06-01,male,Accounting,69931,2012-11-23,NULL,,Remote,NULL,NULL,56
36-5209233,Vida,Broadbere,1987-10-03,male,Engineering,117872,2003-05-08,NULL,,Hybrid,NULL,NULL,36
36-5273255,Georgena,Croughan,1985-03-20,male,Training,106893,2011-09-14,NULL,,Remote,NULL,NULL,38
36-5281885,Trix,Ellesworth,1978-04-04,male,Training,86034,2018-10-20,NULL,,Hybrid,NULL,NULL,45
36-5286853,Daloris,Harron,1981-05-11,female,"Human Resources",147995,2008-12-24,NULL,,Hybrid,NULL,NULL,42
36-5287702,Onofredo,Bramwich,1987-08-19,female,"Human Resources",150673,2020-08-17,NULL,,Hybrid,NULL,NULL,36
36-5351644,Brade,Blazewicz,2002-04-19,male,Services,162426,2013-10-09,NULL,,Remote,NULL,NULL,21
36-5441631,Kelci,Klaessen,1977-07-30,female,Accounting,138279,2018-08-18,NULL,,Hybrid,NULL,NULL,46
36-5449784,Corabelle,Hilldrop,1995-11-07,male,"Research and Development",71944,2013-06-24,"2028-06-13 07:11:17",,Remote,2028-06-13,07:11:17,28
36-5456734,Nerissa,Kabisch,1998-01-31,female,Services,74635,2007-11-13,NULL,,Hybrid,NULL,NULL,25
36-5460445,Homerus,Jendrassik,1967-05-31,female,Support,178935,2004-05-11,NULL,,Hybrid,NULL,NULL,56
36-5513975,Cinda,Middup,1968-05-25,female,Training,124635,2009-05-14,"2026-01-29 06:27:58",,Hybrid,2026-01-29,06:27:58,55
36-5564673,Harris,Warbys,1976-07-19,male,"Business Development",116337,2017-02-07,NULL,,Hybrid,NULL,NULL,47
36-5615036,Sibley,Paik,1993-08-12,female,Accounting,129190,2020-06-06,"2033-06-16 12:28:00",,Remote,2033-06-16,12:28:00,30
36-5661505,Dyane,Harvison,1986-12-30,male,Training,115051,2018-03-18,NULL,,Hybrid,NULL,NULL,36
36-5662795,Valeria,Bearcroft,1980-02-28,male,Accounting,65502,2012-01-30,NULL,,Remote,NULL,NULL,43
36-5666181,Othello,"Mc Curlye",1969-10-29,female,Engineering,70734,2002-03-26,NULL,,Hybrid,NULL,NULL,54
36-5743672,Cornelius,Touson,1999-08-11,male,Accounting,178616,2002-05-09,NULL,,Remote,NULL,NULL,24
36-5762269,Ranna,Latter,2000-12-29,male,Marketing,158437,2015-12-05,NULL,,Remote,NULL,NULL,22
36-5802643,Janna,McCourt,1989-04-13,female,Support,138593,2006-02-26,NULL,,Remote,NULL,NULL,34
36-5810098,Murry,Tschersich,1992-12-31,male,Training,127439,2008-07-12,NULL,,Hybrid,NULL,NULL,30
36-5849282,Latashia,Saveall,1991-10-21,male,Marketing,75210,2014-12-11,NULL,,Remote,NULL,NULL,32
36-5875135,Bianka,Ashwell,1969-10-02,female,Training,95310,2009-07-29,NULL,,Hybrid,NULL,NULL,54
36-5894088,Elspeth,Ruzicka,2002-09-13,female,"Business Development",93929,2013-02-23,NULL,,Remote,NULL,NULL,21
36-5899051,Nora,Chatelet,1973-02-22,male,Engineering,172596,2008-02-05,NULL,,Remote,NULL,NULL,50
36-5917521,Darcy,"Van Leeuwen",1983-02-14,male,Engineering,99570,2003-09-04,NULL,,Remote,NULL,NULL,40
36-6007052,Beilul,Done,1994-07-09,male,"Research and Development",181912,2005-10-01,NULL,,Hybrid,NULL,NULL,29
36-6071485,Andrus,Carrack,1988-04-21,female,Engineering,103680,2015-02-23,NULL,,Hybrid,NULL,NULL,35
36-6102349,Evvy,Crone,1997-11-28,female,Engineering,152506,2003-03-04,NULL,,Hybrid,NULL,NULL,26
36-6165761,Chiarra,Persian,1995-04-22,female,"Business Development",138729,2005-04-09,"2024-12-13 19:05:50",,Hybrid,2024-12-13,19:05:50,28
36-6239020,Paulo,Bunyan,1994-09-08,female,Engineering,157878,2011-08-06,NULL,,Hybrid,NULL,NULL,29
36-6252951,Billi,Clotworthy,1987-10-27,female,Accounting,138446,2019-01-09,"2022-02-20 13:53:03",,Remote,2022-02-20,13:53:03,36
36-6274178,Hashim,Beneteau,1990-01-05,female,Engineering,152755,2004-11-07,NULL,,Remote,NULL,NULL,33
36-6390838,Audry,Swanbourne,1994-09-03,male,"Business Development",107432,2008-09-30,NULL,,Remote,NULL,NULL,29
36-6417671,Rebeca,Babidge,1988-02-21,male,Training,162132,2015-07-23,NULL,,Hybrid,NULL,NULL,35
36-6442099,Hilliard,Matashkin,1975-09-12,male,"Human Resources",167119,2013-12-04,NULL,,Hybrid,NULL,NULL,48
36-6452436,Otho,Pedroli,1981-12-23,male,"Business Development",99652,2017-06-16,"2036-10-06 09:34:43",,Hybrid,2036-10-06,09:34:43,41
36-6455326,Bary,Mawby,1969-05-10,male,"Human Resources",137079,2003-10-14,NULL,,Remote,NULL,NULL,54
36-6534520,Addie,Creasy,1985-10-24,female,"Human Resources",86907,2013-04-19,NULL,,Hybrid,NULL,NULL,38
36-6536036,Constancy,Parzizek,1984-09-03,male,Accounting,143037,2002-10-07,NULL,,Remote,NULL,NULL,39
36-6565154,Kelley,Bisley,1999-08-06,male,"Business Development",85762,2011-07-16,"2030-08-26 08:41:20",,Hybrid,2030-08-26,08:41:20,24
36-6628896,Rodger,Labbe,1979-05-20,female,Training,94074,2008-03-23,NULL,,Remote,NULL,NULL,44
36-6632699,Shaw,Carmody,1968-09-16,female,Training,125772,2004-06-23,NULL,,Hybrid,NULL,NULL,55
36-6637310,Slade,Collisson,1969-04-05,female,"Human Resources",92186,2006-08-07,NULL,,Hybrid,NULL,NULL,54
36-6649679,Kalli,Yewen,1972-08-15,male,Legal,165341,2009-06-04,NULL,,Hybrid,NULL,NULL,51
36-6739087,Erhard,Durnin,1970-09-10,female,Training,124667,2017-01-20,"2023-01-04 05:24:19",,Hybrid,2023-01-04,05:24:19,53
36-6773046,Ralf,Bellerby,1978-12-17,male,"Product Management",176998,2016-11-12,"2020-03-14 19:39:32",,Remote,2020-03-14,19:39:32,44
36-6802520,Lamont,Pinckney,1970-11-13,male,"Research and Development",111020,2011-08-18,"2029-03-01 15:19:47",,Hybrid,2029-03-01,15:19:47,53
36-6803399,Patti,Pendered,1972-09-13,male,Support,87725,2003-05-13,NULL,,Hybrid,NULL,NULL,51
36-6856000,Estrella,Bradbrook,2001-01-05,male,"Business Development",176483,2003-06-26,"2003-12-09 12:53:03",,Remote,2003-12-09,12:53:03,22
36-6856675,Cathie,Webbe,1969-04-16,female,Services,107263,2009-09-04,NULL,,Hybrid,NULL,NULL,54
36-6971328,Ange,Obispo,1991-04-23,male,"Research and Development",97468,2003-03-23,NULL,,Remote,NULL,NULL,32
36-7025770,Worthington,Gooder,1996-06-15,female,Services,136042,2017-09-04,NULL,,Remote,NULL,NULL,27
36-7123554,Cecilia,Klimpt,1991-10-15,male,"Human Resources",146489,2015-11-02,NULL,,Remote,NULL,NULL,32
36-7183159,Darrell,Jefferys,1996-03-28,male,"Business Development",69009,2003-12-31,"2020-10-26 08:12:52",,Remote,2020-10-26,08:12:52,27
36-7240917,Oona,Dormer,1999-01-11,male,Engineering,172636,2009-12-09,NULL,,Remote,NULL,NULL,24
36-7344582,Ursala,Ordidge,1997-07-01,female,"Business Development",144970,2020-01-01,NULL,,Remote,NULL,NULL,26
36-7411224,Kirstyn,Arsnell,1972-09-04,female,"Research and Development",108439,2004-11-07,NULL,,Remote,NULL,NULL,51
36-7446827,Dagny,Dedmam,1994-04-15,female,"Human Resources",69497,2013-06-30,NULL,,Remote,NULL,NULL,29
36-7482749,Netti,Venturoli,1972-06-04,female,"Human Resources",178552,2006-04-12,NULL,,Hybrid,NULL,NULL,51
36-7554477,Ailyn,Rodenburgh,1996-12-10,female,Engineering,179305,2011-11-13,NULL,,Remote,NULL,NULL,26
36-7576371,Cly,Masding,1966-04-26,male,Services,69236,2019-04-03,NULL,,Remote,NULL,NULL,57
36-7582651,Matilda,Iori,1986-11-17,male,Services,95242,2007-07-29,NULL,,Remote,NULL,NULL,37
36-7653782,Tomaso,Krolman,1980-06-04,female,Services,176446,2017-09-19,NULL,,Remote,NULL,NULL,43
36-7722462,Yule,Gerrets,1987-02-24,male,Engineering,128326,2016-04-04,"2019-07-20 19:35:16",,Remote,2019-07-20,19:35:16,36
36-7737582,Gilbert,Offener,2000-01-22,female,Engineering,111849,2010-05-01,NULL,,Hybrid,NULL,NULL,23
36-7755309,Carole,Cherrington,1979-06-24,male,"Product Management",85678,2000-10-18,NULL,,Remote,NULL,NULL,44
36-7760901,Findley,McBrady,1989-03-12,female,"Human Resources",108451,2001-06-08,NULL,,Remote,NULL,NULL,34
36-7862421,Ania,Sikorsky,1967-06-11,male,Training,158247,2012-12-12,NULL,,Hybrid,NULL,NULL,56
36-7889218,Padgett,Walls,1965-11-17,male,Engineering,120081,2004-02-10,NULL,,Remote,NULL,NULL,58
36-7904077,Rudolfo,Carbine,1980-10-11,female,"Product Management",155955,2014-06-04,NULL,,Hybrid,NULL,NULL,43
36-7905053,Curr,Boyd,1986-10-24,male,Engineering,122081,2014-03-21,NULL,,Remote,NULL,NULL,37
36-7923267,Aldon,Peppett,1999-07-07,male,Sales,118642,2013-12-18,NULL,,Hybrid,NULL,NULL,24
36-7961212,Nye,Beamiss,1982-06-07,female,"Research and Development",132092,2012-11-01,NULL,,Remote,NULL,NULL,41
36-7969040,Becki,Narramore,2001-06-04,male,Engineering,128900,2015-08-10,"2032-05-29 19:55:19",,Remote,2032-05-29,19:55:19,22
36-8011766,Emiline,Earle,1981-07-15,male,Engineering,87208,2018-07-05,NULL,,Remote,NULL,NULL,42
36-8068328,Shepperd,McSporrin,1978-02-26,male,Engineering,126176,2009-03-08,NULL,,Hybrid,NULL,NULL,45
36-8195027,Kaleb,Bate,1988-06-02,female,Services,105392,2005-11-09,NULL,,Hybrid,NULL,NULL,35
36-8254180,Rea,Tolliday,2001-12-05,male,Accounting,68939,2019-02-10,NULL,,Remote,NULL,NULL,21
36-8310890,Kalle,Luttgert,1970-04-28,female,Training,117026,2016-10-07,NULL,,Remote,NULL,NULL,53
36-8311381,Drud,Dungate,2001-05-27,male,Engineering,136681,2016-11-21,NULL,,Remote,NULL,NULL,22
36-8349173,Margalit,Stathers,1989-01-06,female,Engineering,148424,2013-01-19,NULL,,Hybrid,NULL,NULL,34
36-8351691,Aurelia,Weth,1983-05-17,female,Engineering,177819,2014-10-29,NULL,,Remote,NULL,NULL,40
36-8395256,Willey,McRannell,1999-09-07,female,"Research and Development",99754,2017-07-23,NULL,,Remote,NULL,NULL,24
36-8395344,Martha,Lammiman,1987-06-25,female,Legal,144553,2017-06-05,NULL,,Hybrid,NULL,NULL,36
36-8395651,Reg,Trustrie,2000-06-10,male,Engineering,178075,2007-09-05,NULL,,Hybrid,NULL,NULL,23
36-8513436,Prisca,Sawney,1987-01-27,male,Sales,160373,2018-04-14,NULL,,Hybrid,NULL,NULL,36
36-8515684,Goddard,Thornthwaite,1978-10-24,male,"Research and Development",65648,2010-10-02,"2016-03-05 13:47:29",,Hybrid,2016-03-05,13:47:29,45
36-8616732,Hertha,Kalker,1988-02-09,male,Engineering,123492,2011-04-07,NULL,,Remote,NULL,NULL,35
36-8641166,Pattie,Chugg,1985-03-22,male,Engineering,158704,2014-12-17,"2020-06-20 13:37:55",,Remote,2020-06-20,13:37:55,38
36-8647629,Frasier,Basili,1974-08-13,male,Engineering,141275,2014-02-25,"2031-06-02 16:48:21",,Remote,2031-06-02,16:48:21,49
36-8691596,Lanny,Vanelli,1972-06-27,male,Engineering,175984,2014-02-27,NULL,,Remote,NULL,NULL,51
36-8797972,Crissy,Dict,2000-11-09,male,Accounting,92885,2008-04-23,NULL,,Hybrid,NULL,NULL,23
36-8802530,Moyra,O'Scanlon,1986-05-10,male,Marketing,180056,2004-11-03,NULL,,Hybrid,NULL,NULL,37
36-8875021,Ignacio,Sandbach,1980-07-25,male,Engineering,72281,2008-08-28,NULL,,Hybrid,NULL,NULL,43
36-8950032,Martino,Grelik,1981-04-13,male,Engineering,176608,2014-04-18,NULL,,Hybrid,NULL,NULL,42
36-9013495,Pall,Fowler,1986-03-28,male,Engineering,133467,2003-10-07,NULL,,Hybrid,NULL,NULL,37
36-9032556,Dynah,Hachard,1986-09-18,female,Services,171212,2005-02-22,NULL,,Hybrid,NULL,NULL,37
36-9036632,Adara,Borg-Bartolo,1971-08-13,male,Accounting,118966,2014-12-05,NULL,,Remote,NULL,NULL,52
36-9104531,Marena,Iacobini,1966-03-11,male,"Research and Development",111996,2014-07-09,NULL,,Hybrid,NULL,NULL,57
36-9174219,Tiffany,Gilhouley,1966-11-06,female,"Research and Development",127007,2006-03-01,NULL,,Remote,NULL,NULL,57
36-9210922,Cyrus,Kelsow,1971-09-11,female,"Human Resources",86414,2014-03-08,NULL,,Remote,NULL,NULL,52
36-9219953,Brook,Deny,1972-11-18,female,Marketing,178984,2020-05-14,NULL,,Remote,NULL,NULL,51
36-9248291,Timmy,Christensen,1996-04-15,male,"Business Development",169998,2009-06-16,"2027-08-01 14:11:36",,Hybrid,2027-08-01,14:11:36,27
36-9268604,Elnora,Goodoune,2000-11-28,male,Services,85188,2011-08-06,NULL,,Hybrid,NULL,NULL,23
36-9269918,Kenyon,Stretton,1993-07-03,female,Engineering,74121,2014-06-02,NULL,,Hybrid,NULL,NULL,30
36-9459693,Turner,Tylor,1997-07-17,female,"Business Development",166301,2001-05-27,NULL,,Hybrid,NULL,NULL,26
36-9480919,Dickie,Roja,1989-12-08,male,Marketing,120004,2012-04-02,NULL,,Remote,NULL,NULL,33
36-9482774,Gaye,Brewett,1985-01-30,female,Accounting,123758,2017-10-05,NULL,,Hybrid,NULL,NULL,38
36-9772313,Davide,Patinkin,1981-12-27,male,Engineering,91321,2012-10-13,"2018-04-19 13:29:45",,Hybrid,2018-04-19,13:29:45,41
36-9779481,Lindsy,Adnam,1979-06-04,male,Support,154066,2004-09-05,"2012-01-12 13:46:27",,Hybrid,2012-01-12,13:46:27,44
36-9790056,Samuele,Church,1972-03-31,female,Sales,83165,2007-02-24,NULL,,Hybrid,NULL,NULL,51
36-9805810,Louis,McCritichie,2001-08-08,male,Engineering,177393,2014-08-28,NULL,,Remote,NULL,NULL,22
36-9815349,Rois,Daugherty,1979-08-21,male,Sales,144892,2008-01-04,NULL,,Hybrid,NULL,NULL,44
36-9871356,Alexi,Pyne,2000-04-03,male,Engineering,160795,2020-10-08,NULL,,Remote,NULL,NULL,23
36-9893632,Lambert,Klimov,1984-03-31,female,Engineering,171710,2012-10-23,NULL,,Hybrid,NULL,NULL,39
36-9900687,Fabio,Brandli,1979-03-04,male,Engineering,132231,2017-03-26,NULL,,Hybrid,NULL,NULL,44
36-9971834,Riane,Barthel,1991-12-19,female,Engineering,82578,2014-10-31,NULL,,Remote,NULL,NULL,31
36-9983280,Zelig,Pickering,1984-06-18,female,Accounting,89804,2014-03-24,"2031-04-27 09:30:11",,Remote,2031-04-27,09:30:11,39
37-0031196,Doralin,Switzer,1977-04-13,female,Engineering,135346,2003-04-21,NULL,,Remote,NULL,NULL,46
37-0037518,Louie,Calverley,1994-07-14,male,Sales,125729,2002-06-16,NULL,,Remote,NULL,NULL,29
37-0061513,Barbabra,Showte,1971-04-11,male,Services,144750,2014-09-06,NULL,,Hybrid,NULL,NULL,52
37-0081744,Datha,Nestoruk,1982-06-21,female,"Business Development",169910,2002-10-08,NULL,,Hybrid,NULL,NULL,41
37-0102760,Sigrid,Hallawell,1976-03-24,male,Services,110366,2005-11-11,NULL,,Hybrid,NULL,NULL,47
37-0165087,Ardeen,Goodwyn,1977-11-27,male,Engineering,87131,2019-06-14,"2025-05-23 22:51:06",,Hybrid,2025-05-23,22:51:06,46
37-0198633,Hyacinthia,Tunnicliff,1977-09-21,female,Engineering,162661,2018-09-28,NULL,,Remote,NULL,NULL,46
37-0217819,Malcolm,Iashvili,1996-03-05,male,Training,131936,2015-04-08,NULL,,Remote,NULL,NULL,27
37-0249058,Chrissie,Derdes,1996-01-19,male,Marketing,157388,2016-01-09,"2026-07-14 01:14:34",,Hybrid,2026-07-14,01:14:34,27
37-0277290,Leesa,Cottisford,2002-06-03,male,Engineering,147775,2015-01-17,NULL,,Remote,NULL,NULL,21
37-0303269,Herman,Harder,1989-03-31,female,"Research and Development",65841,2003-01-29,NULL,,Remote,NULL,NULL,34
37-0311888,Tildie,Guiness,1971-06-12,male,"Human Resources",122646,2003-07-29,NULL,,Remote,NULL,NULL,52
37-0327899,Cyndia,Sainsbury-Brown,1986-08-16,male,Accounting,105370,2001-10-31,NULL,,Hybrid,NULL,NULL,37
37-0330010,Doy,Pignon,2001-01-07,female,Marketing,88669,2004-01-25,NULL,,Remote,NULL,NULL,22
37-0344272,Gloria,Illsley,1968-06-20,female,Engineering,171228,2009-03-15,"2018-05-02 14:45:54",,Remote,2018-05-02,14:45:54,55
37-0344742,Tab,Murrey,1997-11-01,female,Engineering,173957,2018-03-26,"2036-04-17 10:45:41",,Remote,2036-04-17,10:45:41,26
37-0350031,Abramo,"Van Der Vlies",1989-08-16,male,Accounting,67966,2012-03-26,NULL,,Hybrid,NULL,NULL,34
37-0391280,Linell,Ibberson,1977-05-26,female,Sales,70619,2004-03-26,NULL,,Hybrid,NULL,NULL,46
37-0395998,Caterina,"De Bruijne",1997-08-23,female,"Human Resources",158447,2019-12-20,"2027-03-15 11:19:37",,Remote,2027-03-15,11:19:37,26
37-0411685,Aguie,Belt,1986-01-10,male,Engineering,76523,2011-10-30,NULL,,Remote,NULL,NULL,37
37-0419785,Ignacius,Nucci,2000-10-09,female,Sales,148923,2019-11-22,NULL,,Hybrid,NULL,NULL,23
37-0433732,Cecile,Bernette,1969-10-31,female,Engineering,91458,2015-08-22,NULL,,Hybrid,NULL,NULL,54
37-0488243,Alvin,Webley,1998-01-13,female,Sales,156622,2005-09-18,NULL,,Hybrid,NULL,NULL,25
37-0538925,Grace,Aucourte,2001-06-28,male,Engineering,103033,2014-07-02,NULL,,Remote,NULL,NULL,22
37-0544222,Cooper,Cowdroy,1983-12-09,male,Marketing,103530,2006-10-28,"2025-06-24 08:11:52",,Hybrid,2025-06-24,08:11:52,39
37-0581919,Julee,Simonou,1977-07-13,female,Engineering,173494,2001-07-20,"2004-06-04 20:43:51",,Hybrid,2004-06-04,20:43:51,46
37-0595131,Federica,Blizard,1972-06-18,female,"Human Resources",128421,2019-05-28,NULL,,Remote,NULL,NULL,51
37-0613018,Kalila,Brasier,1971-10-28,male,Training,158800,2005-03-31,NULL,,Remote,NULL,NULL,52
37-0708955,Fey,Sidebottom,1997-01-25,male,Training,72685,2006-02-28,NULL,,Remote,NULL,NULL,26
37-0711690,Jeanne,Scotson,1996-10-17,female,Engineering,127613,2004-04-11,NULL,,Remote,NULL,NULL,27
37-0765444,Elora,Dewan,1994-12-19,female,Accounting,89907,2002-07-05,NULL,,Hybrid,NULL,NULL,28
37-0902432,Antone,Rawnsley,1984-03-01,female,"Business Development",74355,2008-07-08,NULL,,Remote,NULL,NULL,39
37-0923331,Lamond,Hovard,1968-11-15,male,Sales,179946,2009-08-21,NULL,,Remote,NULL,NULL,55
37-0993887,Rania,Dorbin,1977-01-08,female,Engineering,91812,2007-05-03,"2009-07-17 00:14:00",,Hybrid,2009-07-17,00:14:00,46
37-0998010,Xenia,Courage,1993-04-20,male,Training,164358,2001-03-31,NULL,,Hybrid,NULL,NULL,30
37-0998615,Sara,Fishbourne,1993-02-23,male,"Human Resources",73259,2020-07-10,"2021-09-29 04:44:30",,Hybrid,2021-09-29,04:44:30,30
37-1096866,Roxi,Spellworth,2002-08-12,female,"Human Resources",77346,2011-07-12,NULL,,Remote,NULL,NULL,21
37-1138366,Kimbra,Cobden,2002-04-27,male,Training,148451,2009-11-14,NULL,,Hybrid,NULL,NULL,21
37-1175873,Zolly,Paprotny,1988-10-25,male,"Business Development",178535,2005-07-16,NULL,,Hybrid,NULL,NULL,35
37-1214815,Susan,Murney,1980-03-29,male,Legal,162200,2005-06-17,NULL,,Remote,NULL,NULL,43
37-1217826,Gerhardt,McGuigan,2000-01-15,male,"Business Development",105146,2018-08-29,NULL,,Remote,NULL,NULL,23
37-1233964,Guntar,McLewd,1998-06-30,female,Accounting,169879,2010-07-20,NULL,,Remote,NULL,NULL,25
37-1238887,Chloris,Arlet,1981-06-03,female,Accounting,164150,2015-10-05,NULL,,Hybrid,NULL,NULL,42
37-1382757,Romy,Balbeck,1973-05-20,male,Engineering,156075,2016-05-23,NULL,,Remote,NULL,NULL,50
37-1394122,Deina,Vernau,1997-07-07,male,"Business Development",176686,2020-08-06,NULL,,Remote,NULL,NULL,26
37-1423586,Rae,Lettson,1969-04-23,female,"Product Management",114509,2014-08-26,NULL,,Remote,NULL,NULL,54
37-1480252,Clementine,McGruar,1971-01-13,female,Marketing,117849,2001-08-27,NULL,,Remote,NULL,NULL,52
37-1511719,Reba,Darnbrook,2000-11-29,male,"Product Management",138979,2004-04-29,NULL,,Remote,NULL,NULL,23
37-1536984,Saba,Bacon,1971-02-23,male,"Human Resources",150713,2004-12-08,NULL,,Hybrid,NULL,NULL,52
37-1567400,Rosalyn,Berndtsson,1982-12-27,male,"Human Resources",171247,2019-05-16,NULL,,Hybrid,NULL,NULL,40
37-1593318,Bat,Ghidoli,1999-08-11,female,Engineering,145429,2009-08-22,"2017-04-28 03:36:30",,Remote,2017-04-28,03:36:30,24
37-1667048,Paco,Jorgensen,1996-02-06,female,Support,152956,2020-02-20,NULL,,Hybrid,NULL,NULL,27
37-1699470,Hugh,Keoghan,1987-12-18,female,Engineering,158013,2011-10-09,NULL,,Remote,NULL,NULL,35
37-1731046,Fianna,Ebden,1996-11-23,female,"Business Development",171803,2004-05-20,NULL,,Hybrid,NULL,NULL,27
37-1788249,Frants,Deroche,2001-08-07,male,Accounting,84855,2011-09-17,NULL,,Hybrid,NULL,NULL,22
37-1800707,Lira,Walkden,1989-04-03,female,Accounting,128040,2009-03-20,NULL,,Remote,NULL,NULL,34
37-1818996,Lea,Ullyott,1994-05-12,male,Engineering,90881,2006-12-27,NULL,,Hybrid,NULL,NULL,29
37-1844766,Courtnay,Bedinham,1996-12-06,male,Engineering,114523,2010-06-05,"2029-06-30 00:26:49",,Hybrid,2029-06-30,00:26:49,26
37-1997503,Evelyn,Labes,1977-11-19,female,Engineering,68847,2004-06-28,NULL,,Remote,NULL,NULL,46
37-1997922,Freeman,Bordman,1978-02-01,female,Services,171165,2002-03-04,NULL,,Hybrid,NULL,NULL,45
